-2.46, -599.434,-599.443,-599.453,-599.463,-599.472,-599.482,-599.492,-599.502,-599.513,-599.523,-599.533,-599.544,-599.554,-599.565,-599.576,-599.586,-599.597,-599.608,-599.619,-599.63,-599.642,-599.653,-599.664,-599.676,-599.687,-599.699,-599.71,-599.722,-599.734,-599.745,-599.757,-599.769,-599.781,-599.793,-599.805,-599.817,-599.829,-599.841,-599.853,-599.865,-599.877,-599.889,-599.902,-599.914,-599.926,-599.938,-599.951,-599.963,-599.975,-599.988,-600,-599.988,-599.975,-599.963,-599.951,-599.938,-599.926,-599.914,-599.902,-599.889,-599.877,-599.865,-599.84,-599.802,-599.751,-599.681,-599.575,-599.398,-599.045,-597.987,-200.24,-200.127,-200.133,-200.238,201.306,200.301,200.313,200.324,594.698,598.051,598.776,599.094,599.271,599.385,599.464,599.523,599.568,599.565,599.554,599.544,599.533,599.523,599.513,599.502,599.492,599.482,599.472,599.463,599.453,599.443,
-2.4, -599.461,-599.47,-599.479,-599.489,-599.498,-599.507,-599.517,-599.526,-599.536,-599.546,-599.556,-599.566,-599.576,-599.586,-599.596,-599.606,-599.617,-599.627,-599.638,-599.648,-599.659,-599.67,-599.68,-599.691,-599.702,-599.713,-599.724,-599.735,-599.746,-599.758,-599.769,-599.78,-599.791,-599.803,-599.814,-599.826,-599.837,-599.849,-599.86,-599.872,-599.883,-599.895,-599.906,-599.918,-599.93,-599.941,-599.953,-599.965,-599.977,-599.988,-600,-599.988,-599.977,-599.965,-599.953,-599.941,-599.93,-599.918,-599.906,-599.895,-599.883,-599.867,-599.836,-599.795,-599.738,-599.656,-599.527,-599.29,-598.721,-595.445,-200.116,-200.121,-200.138,-57.4835,200.401,200.287,200.298,216.313,597.537,598.649,599.051,599.258,599.385,599.47,599.532,599.578,599.596,599.586,599.576,599.566,599.556,599.546,599.536,599.526,599.517,599.507,599.498,599.489,599.479,599.47,
-2.34, -599.488,-599.496,-599.505,-599.514,-599.523,-599.532,-599.541,-599.55,-599.559,-599.568,-599.578,-599.587,-599.597,-599.606,-599.616,-599.626,-599.636,-599.646,-599.656,-599.666,-599.676,-599.686,-599.696,-599.706,-599.717,-599.727,-599.738,-599.748,-599.759,-599.77,-599.78,-599.791,-599.802,-599.812,-599.823,-599.834,-599.845,-599.856,-599.867,-599.878,-599.889,-599.9,-599.911,-599.922,-599.933,-599.944,-599.956,-599.967,-599.978,-599.989,-600,-599.989,-599.978,-599.967,-599.956,-599.944,-599.933,-599.922,-599.911,-599.9,-599.889,-599.865,-599.831,-599.785,-599.721,-599.624,-599.458,-599.113,-597.947,-200.15,-200.11,-200.115,-200.264,200.722,200.262,200.273,200.33,596.393,598.451,598.99,599.238,599.381,599.474,599.54,599.588,599.626,599.616,599.606,599.597,599.587,599.578,599.568,599.559,599.55,599.541,599.532,599.523,599.514,599.505,599.496,
-2.28, -599.514,-599.522,-599.53,-599.538,-599.547,-599.555,-599.564,-599.573,-599.581,-599.59,-599.599,-599.608,-599.617,-599.626,-599.635,-599.645,-599.654,-599.664,-599.673,-599.683,-599.692,-599.702,-599.712,-599.721,-599.731,-599.741,-599.751,-599.761,-599.771,-599.781,-599.791,-599.802,-599.812,-599.822,-599.832,-599.843,-599.853,-599.863,-599.874,-599.884,-599.895,-599.905,-599.916,-599.926,-599.937,-599.947,-599.958,-599.968,-599.979,-599.989,-600,-599.989,-599.979,-599.968,-599.958,-599.947,-599.937,-599.926,-599.916,-599.905,-599.889,-599.861,-599.824,-599.774,-599.7,-599.58,-599.354,-598.772,-254.467,-200.099,-200.104,-200.138,2.27896,200.294,200.249,200.259,268.074,598.115,598.902,599.21,599.375,599.477,599.547,599.598,599.636,599.645,599.635,599.626,599.617,599.608,599.599,599.59,599.581,599.573,599.564,599.555,599.547,599.538,599.53,599.522,
-2.22, -599.539,-599.547,-599.554,-599.562,-599.57,-599.578,-599.586,-599.595,-599.603,-599.611,-599.62,-599.628,-599.637,-599.646,-599.654,-599.663,-599.672,-599.681,-599.69,-599.699,-599.708,-599.717,-599.727,-599.736,-599.745,-599.755,-599.764,-599.773,-599.783,-599.793,-599.802,-599.812,-599.822,-599.831,-599.841,-599.851,-599.861,-599.87,-599.88,-599.89,-599.9,-599.91,-599.92,-599.93,-599.94,-599.95,-599.96,-599.97,-599.98,-599.99,-600,-599.99,-599.98,-599.97,-599.96,-599.95,-599.94,-599.93,-599.92,-599.91,-599.887,-599.857,-599.817,-599.759,-599.67,-599.516,-599.177,-597.848,-200.101,-200.094,-200.099,-200.315,200.456,200.227,200.236,200.367,597.437,598.767,599.169,599.363,599.478,599.553,599.607,599.647,599.672,599.663,599.654,599.646,599.637,599.628,599.62,599.611,599.603,599.595,599.586,599.578,599.57,599.562,599.554,599.547,
-2.16, -599.563,-599.571,-599.578,-599.586,-599.593,-599.601,-599.608,-599.616,-599.624,-599.632,-599.64,-599.648,-599.656,-599.664,-599.673,-599.681,-599.69,-599.698,-599.706,-599.715,-599.724,-599.732,-599.741,-599.75,-599.759,-599.768,-599.777,-599.786,-599.795,-599.804,-599.813,-599.822,-599.831,-599.84,-599.849,-599.859,-599.868,-599.877,-599.887,-599.896,-599.905,-599.915,-599.924,-599.934,-599.943,-599.953,-599.962,-599.971,-599.981,-599.991,-600,-599.991,-599.981,-599.971,-599.962,-599.953,-599.943,-599.934,-599.924,-599.909,-599.884,-599.852,-599.807,-599.74,-599.63,-599.415,-598.812,-211.985,-200.084,-200.089,-200.14,86.6075,200.218,200.214,200.223,595.448,598.546,599.109,599.345,599.476,599.558,599.615,599.656,599.688,599.69,599.681,599.673,599.664,599.656,599.648,599.64,599.632,599.624,599.616,599.608,599.601,599.593,599.586,599.578,599.571,
-2.1, -599.587,-599.594,-599.601,-599.608,-599.615,-599.623,-599.63,-599.637,-599.645,-599.652,-599.66,-599.667,-599.675,-599.683,-599.691,-599.698,-599.706,-599.714,-599.723,-599.731,-599.739,-599.747,-599.755,-599.764,-599.772,-599.78,-599.789,-599.797,-599.806,-599.814,-599.823,-599.832,-599.84,-599.849,-599.858,-599.866,-599.875,-599.884,-599.893,-599.902,-599.911,-599.919,-599.928,-599.937,-599.946,-599.955,-599.964,-599.973,-599.982,-599.991,-600,-599.991,-599.982,-599.973,-599.964,-599.955,-599.946,-599.937,-599.927,-599.907,-599.881,-599.845,-599.794,-599.714,-599.57,-599.237,-597.638,-200.076,-200.08,-200.084,-200.437,200.308,200.194,200.203,202.216,598.131,599.018,599.319,599.47,599.561,599.622,599.666,599.699,599.714,599.706,599.698,599.691,599.683,599.675,599.667,599.66,599.652,599.645,599.637,599.63,599.623,599.615,599.608,599.601,599.594,
-2.04, -599.611,-599.617,-599.624,-599.63,-599.637,-599.644,-599.651,-599.658,-599.665,-599.672,-599.679,-599.686,-599.693,-599.701,-599.708,-599.716,-599.723,-599.731,-599.738,-599.746,-599.754,-599.761,-599.769,-599.777,-599.785,-599.793,-599.801,-599.809,-599.817,-599.825,-599.833,-599.841,-599.849,-599.857,-599.866,-599.874,-599.882,-599.891,-599.899,-599.907,-599.916,-599.924,-599.932,-599.941,-599.949,-599.958,-599.966,-599.975,-599.983,-599.991,-600,-599.991,-599.983,-599.975,-599.966,-599.958,-599.949,-599.941,-599.926,-599.905,-599.876,-599.837,-599.777,-599.677,-599.473,-598.84,-200.118,-200.071,-200.075,-200.147,200.633,200.175,200.183,200.194,597.116,598.873,599.28,599.461,599.563,599.629,599.675,599.709,599.735,599.731,599.723,599.716,599.708,599.701,599.693,599.686,599.679,599.672,599.665,599.658,599.651,599.644,599.637,599.63,599.624,599.617,
-1.98, -599.633,-599.639,-599.645,-599.652,-599.658,-599.664,-599.671,-599.677,-599.684,-599.691,-599.698,-599.704,-599.711,-599.718,-599.725,-599.732,-599.739,-599.746,-599.753,-599.761,-599.768,-599.775,-599.782,-599.79,-599.797,-599.805,-599.812,-599.82,-599.827,-599.835,-599.843,-599.85,-599.858,-599.866,-599.873,-599.881,-599.889,-599.897,-599.905,-599.913,-599.921,-599.928,-599.936,-599.944,-599.952,-599.96,-599.968,-599.976,-599.984,-599.992,-600,-599.992,-599.984,-599.976,-599.968,-599.96,-599.952,-599.942,-599.925,-599.902,-599.871,-599.826,-599.754,-599.621,-599.293,-362.664,-200.063,-200.067,-200.081,-24.4584,200.216,200.165,200.173,226.887,598.615,599.22,599.445,599.562,599.634,599.683,599.718,599.745,599.753,599.746,599.739,599.732,599.725,599.718,599.711,599.704,599.698,599.691,599.684,599.677,599.671,599.664,599.658,599.652,599.645,599.639,
-1.92, -599.655,-599.661,-599.667,-599.672,-599.678,-599.685,-599.691,-599.697,-599.703,-599.709,-599.716,-599.722,-599.728,-599.735,-599.741,-599.748,-599.755,-599.761,-599.768,-599.775,-599.782,-599.788,-599.795,-599.802,-599.809,-599.816,-599.823,-599.831,-599.838,-599.845,-599.852,-599.859,-599.866,-599.874,-599.881,-599.888,-599.896,-599.903,-599.91,-599.918,-599.925,-599.933,-599.94,-599.948,-599.955,-599.963,-599.97,-599.977,-599.985,-599.992,-600,-599.992,-599.985,-599.977,-599.97,-599.963,-599.955,-599.941,-599.923,-599.899,-599.864,-599.811,-599.72,-599.528,-598.847,-200.074,-200.059,-200.063,-200.161,200.36,200.148,200.155,200.204,598.056,599.126,599.42,599.558,599.638,599.691,599.728,599.755,599.775,599.768,599.761,599.755,599.748,599.741,599.735,599.728,599.722,599.716,599.709,599.703,599.697,599.691,599.685,599.678,599.672,599.667,599.661,
-1.86, -599.676,-599.682,-599.687,-599.693,-599.698,-599.704,-599.71,-599.715,-599.721,-599.727,-599.733,-599.739,-599.745,-599.751,-599.757,-599.763,-599.77,-599.776,-599.782,-599.789,-599.795,-599.802,-599.808,-599.814,-599.821,-599.828,-599.834,-599.841,-599.848,-599.854,-599.861,-599.868,-599.875,-599.881,-599.888,-599.895,-599.902,-599.909,-599.916,-599.923,-599.93,-599.937,-599.944,-599.951,-599.958,-599.965,-599.972,-599.979,-599.986,-599.993,-600,-599.993,-599.986,-599.979,-599.972,-599.965,-599.955,-599.941,-599.921,-599.894,-599.855,-599.791,-599.669,-599.345,-234.703,-200.052,-200.056,-200.079,14.0376,200.154,200.139,200.146,314.125,598.965,599.383,599.55,599.641,599.697,599.736,599.764,599.786,599.789,599.782,599.776,599.77,599.763,599.757,599.751,599.745,599.739,599.733,599.727,599.721,599.715,599.71,599.704,599.698,599.693,599.687,599.682,
-1.8, -599.697,-599.702,-599.707,-599.712,-599.717,-599.723,-599.728,-599.733,-599.739,-599.744,-599.75,-599.756,-599.761,-599.767,-599.773,-599.779,-599.784,-599.79,-599.796,-599.802,-599.808,-599.814,-599.82,-599.826,-599.832,-599.839,-599.845,-599.851,-599.857,-599.864,-599.87,-599.876,-599.883,-599.889,-599.896,-599.902,-599.908,-599.915,-599.921,-599.928,-599.934,-599.941,-599.947,-599.954,-599.961,-599.967,-599.974,-599.98,-599.987,-599.993,-600,-599.993,-599.987,-599.98,-599.974,-599.967,-599.955,-599.94,-599.919,-599.889,-599.842,-599.761,-599.58,-598.822,-200.048,-200.049,-200.052,-200.193,200.227,200.124,200.13,200.225,598.644,599.323,599.537,599.641,599.703,599.744,599.774,599.796,599.808,599.802,599.796,599.79,599.784,599.779,599.773,599.767,599.761,599.756,599.75,599.744,599.739,599.733,599.728,599.723,599.717,599.712,599.707,599.702,
-1.74, -599.717,-599.721,-599.726,-599.731,-599.736,-599.741,-599.746,-599.751,-599.756,-599.761,-599.766,-599.772,-599.777,-599.782,-599.788,-599.793,-599.798,-599.804,-599.809,-599.815,-599.821,-599.826,-599.832,-599.838,-599.843,-599.849,-599.855,-599.861,-599.867,-599.873,-599.878,-599.884,-599.89,-599.896,-599.902,-599.908,-599.914,-599.92,-599.926,-599.933,-599.939,-599.945,-599.951,-599.957,-599.963,-599.969,-599.975,-599.982,-599.988,-599.994,-600,-599.994,-599.988,-599.982,-599.975,-599.967,-599.954,-599.938,-599.915,-599.881,-599.825,-599.714,-599.391,-205.148,-200.043,-200.046,-200.078,200.581,200.112,200.116,200.122,597.757,599.223,599.514,599.639,599.708,599.752,599.782,599.805,599.822,599.821,599.815,599.809,599.804,599.798,599.793,599.788,599.782,599.777,599.772,599.766,599.761,599.756,599.751,599.746,599.741,599.736,599.731,599.726,599.721,
-1.68, -599.736,-599.74,-599.745,-599.749,-599.754,-599.758,-599.763,-599.768,-599.773,-599.777,-599.782,-599.787,-599.792,-599.797,-599.802,-599.807,-599.812,-599.817,-599.822,-599.828,-599.833,-599.838,-599.843,-599.849,-599.854,-599.859,-599.865,-599.87,-599.876,-599.881,-599.887,-599.892,-599.898,-599.903,-599.909,-599.914,-599.92,-599.926,-599.931,-599.937,-599.943,-599.948,-599.954,-599.96,-599.966,-599.971,-599.977,-599.983,-599.989,-599.994,-600,-599.994,-599.989,-599.983,-599.976,-599.967,-599.954,-599.936,-599.911,-599.871,-599.799,-599.628,-598.736,-200.037,-200.04,-200.044,-163.508,200.15,200.102,200.108,207.951,599.036,599.478,599.632,599.711,599.759,599.791,599.814,599.831,599.838,599.833,599.828,599.822,599.817,599.812,599.807,599.802,599.797,599.792,599.787,599.782,599.777,599.773,599.768,599.763,599.758,599.754,599.749,599.745,599.74,
-1.62, -599.754,-599.758,-599.763,-599.767,-599.771,-599.775,-599.78,-599.784,-599.789,-599.793,-599.797,-599.802,-599.807,-599.811,-599.816,-599.821,-599.825,-599.83,-599.835,-599.84,-599.844,-599.849,-599.854,-599.859,-599.864,-599.869,-599.874,-599.879,-599.884,-599.889,-599.895,-599.9,-599.905,-599.91,-599.915,-599.921,-599.926,-599.931,-599.936,-599.941,-599.947,-599.952,-599.957,-599.963,-599.968,-599.973,-599.979,-599.984,-599.989,-599.995,-600,-599.995,-599.989,-599.984,-599.977,-599.966,-599.953,-599.934,-599.905,-599.856,-599.755,-599.43,-200.051,-200.035,-200.037,-200.08,200.278,200.09,200.095,200.109,598.593,599.418,599.621,599.712,599.765,599.799,599.822,599.84,599.853,599.849,599.844,599.84,599.835,599.83,599.825,599.821,599.816,599.811,599.807,599.802,599.797,599.793,599.789,599.784,599.78,599.775,599.771,599.767,599.763,599.758,
-1.56, -599.772,-599.776,-599.78,-599.784,-599.788,-599.792,-599.796,-599.8,-599.804,-599.808,-599.812,-599.816,-599.821,-599.825,-599.829,-599.834,-599.838,-599.842,-599.847,-599.851,-599.856,-599.86,-599.865,-599.869,-599.874,-599.879,-599.883,-599.888,-599.893,-599.898,-599.902,-599.907,-599.912,-599.917,-599.921,-599.926,-599.931,-599.936,-599.941,-599.946,-599.951,-599.956,-599.961,-599.965,-599.97,-599.975,-599.98,-599.985,-599.99,-599.995,-600,-599.995,-599.99,-599.984,-599.976,-599.966,-599.951,-599.93,-599.896,-599.833,-599.673,-291.133,-200.03,-200.032,-200.041,-8.32024,200.102,200.083,200.088,242.152,599.309,599.6,599.711,599.77,599.806,599.831,599.848,599.862,599.865,599.86,599.856,599.851,599.847,599.842,599.838,599.834,599.829,599.825,599.821,599.816,599.812,599.808,599.804,599.8,599.796,599.792,599.788,599.784,599.78,599.776,
-1.5, -599.789,-599.793,-599.796,-599.8,-599.804,-599.807,-599.811,-599.815,-599.819,-599.822,-599.826,-599.83,-599.834,-599.838,-599.842,-599.846,-599.85,-599.854,-599.858,-599.863,-599.867,-599.871,-599.875,-599.879,-599.884,-599.888,-599.892,-599.897,-599.901,-599.905,-599.91,-599.914,-599.918,-599.923,-599.927,-599.932,-599.936,-599.941,-599.945,-599.95,-599.954,-599.959,-599.963,-599.968,-599.973,-599.977,-599.982,-599.986,-599.991,-599.995,-600,-599.995,-599.991,-599.985,-599.976,-599.965,-599.95,-599.925,-599.884,-599.794,-599.46,-200.031,-200.027,-200.03,-200.085,200.158,200.073,200.077,200.111,599.075,599.565,599.706,599.773,599.813,599.839,599.857,599.87,599.879,599.875,599.871,599.867,599.863,599.858,599.854,599.85,599.846,599.842,599.838,599.834,599.83,599.826,599.822,599.819,599.815,599.811,599.807,599.804,599.8,599.796,599.793,
-1.44, -599.806,-599.809,-599.812,-599.816,-599.819,-599.822,-599.826,-599.829,-599.833,-599.836,-599.84,-599.844,-599.847,-599.851,-599.854,-599.858,-599.862,-599.866,-599.87,-599.873,-599.877,-599.881,-599.885,-599.889,-599.893,-599.897,-599.901,-599.905,-599.909,-599.913,-599.917,-599.921,-599.925,-599.929,-599.933,-599.937,-599.941,-599.945,-599.95,-599.954,-599.958,-599.962,-599.966,-599.971,-599.975,-599.979,-599.983,-599.987,-599.992,-599.996,-600,-599.996,-599.991,-599.985,-599.976,-599.964,-599.947,-599.919,-599.864,-599.715,-221.8,-200.023,-200.025,-200.038,34.5771,200.07,200.067,200.071,425.032,599.503,599.696,599.776,599.819,599.846,599.865,599.878,599.889,599.889,599.885,599.881,599.877,599.873,599.87,599.866,599.862,599.858,599.854,599.851,599.847,599.844,599.84,599.836,599.833,599.829,599.826,599.822,599.819,599.816,599.812,599.809,
-1.38, -599.822,-599.825,-599.828,-599.831,-599.834,-599.837,-599.84,-599.843,-599.846,-599.85,-599.853,-599.856,-599.86,-599.863,-599.866,-599.87,-599.873,-599.877,-599.88,-599.884,-599.887,-599.891,-599.894,-599.898,-599.901,-599.905,-599.909,-599.912,-599.916,-599.92,-599.924,-599.927,-599.931,-599.935,-599.939,-599.942,-599.946,-599.95,-599.954,-599.958,-599.961,-599.965,-599.969,-599.973,-599.977,-599.981,-599.984,-599.988,-599.992,-599.996,-600,-599.996,-599.991,-599.985,-599.976,-599.963,-599.944,-599.909,-599.829,-599.477,-200.019,-200.021,-200.023,-200.102,200.097,200.058,200.061,200.12,599.378,599.678,599.776,599.824,599.853,599.872,599.886,599.896,599.901,599.898,599.894,599.891,599.887,599.884,599.88,599.877,599.873,599.87,599.866,599.863,599.86,599.856,599.853,599.85,599.846,599.843,599.84,599.837,599.834,599.831,599.828,599.825,
